"memory","budget","ratio","UT","BB","Extinct","rep","target","popInit","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20"
0,1000,0.9,0.1,0.9,0,6,2000,1000,900,900,900,900,1710,1710,900,900,900,900,900,900,1710,1710,900,900,1710,900,1710,1710
0,1000,0.9,0.1,0.9,1,8,2000,1000,900,900,900,900,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,1,10,2000,1000,900,900,900,900,900,900,900,900,900,900,900,900,1710,1710,900,1710,1710,2520,0,0
0,1000,0.9,0.1,0.9,1,12,2000,1000,900,900,900,900,900,900,900,1710,1710,900,1710,1710,900,1710,1710,2520,0,0,0,0
0,1000,0.9,0.1,0.9,1,14,2000,1000,900,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,1,16,2000,1000,900,900,900,1710,1710,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,1,18,2000,1000,900,900,900,900,900,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,0,20,2000,1000,900,900,900,900,900,900,900,900,900,900,900,900,900,1710,1710,900,900,900,900,900
0,1000,0.9,0.1,0.9,0,22,2000,1000,900,900,900,900,900,1710,1710,900,900,900,900,900,900,900,1710,1710,900,900,900,900
0,1000,0.9,0.1,0.9,1,24,2000,1000,900,900,900,900,900,900,900,900,900,900,1710,1710,900,1710,1710,2520,0,0,0,0
0,1000,0.9,0.1,0.9,1,26,2000,1000,900,900,900,900,900,900,1710,1710,900,1710,1710,2520,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,0,28,2000,1000,900,900,900,900,900,900,900,900,900,900,900,1710,1710,900,900,900,900,900,900,900
0,1000,0.9,0.1,0.9,1,30,2000,1000,900,900,900,900,900,900,900,900,900,900,0,0,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,0,32,2000,1000,900,900,900,900,900,900,900,900,900,1710,1710,900,1710,1710,900,900,900,900,900,900
0,1000,0.9,0.1,0.9,1,34,2000,1000,900,900,900,900,1710,1710,900,1710,1710,900,1710,1710,2520,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,0,36,2000,1000,900,900,900,1710,1710,900,900,900,900,900,900,900,900,900,900,900,900,900,1710,1710
0,1000,0.9,0.1,0.9,1,38,2000,1000,900,900,900,1710,1710,900,900,900,900,900,900,900,900,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,1,40,2000,1000,900,900,900,1710,900,900,900,900,900,900,900,900,900,900,900,900,0,0,0,0
0,1000,0.9,0.1,0.9,1,42,2000,1000,900,900,900,900,900,900,900,1710,1710,900,900,900,900,900,900,900,900,0,0,0
0,1000,0.9,0.1,0.9,1,44,2000,1000,900,900,900,1710,1710,900,1710,1710,900,1710,1710,2520,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,1,46,2000,1000,900,900,900,1710,1710,900,1710,1710,900,900,900,900,1710,1710,900,1710,1710,2520,0,0
0,1000,0.9,0.1,0.9,1,48,2000,1000,900,900,900,900,900,900,900,900,900,900,0,0,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,1,50,2000,1000,900,900,900,900,1710,1710,900,1710,1710,2520,0,0,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,1,52,2000,1000,900,900,900,900,900,900,900,900,900,1710,900,900,900,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,1,54,2000,1000,900,900,900,900,900,900,1710,1710,900,900,900,900,900,900,900,900,900,0,0,0
0,1000,0.9,0.1,0.9,1,56,2000,1000,900,900,900,900,900,900,900,900,900,900,900,0,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,0,58,2000,1000,900,900,900,900,900,1710,1710,900,900,900,900,900,1710,1710,900,900,1710,900,1710,1710
0,1000,0.9,0.1,0.9,0,60,2000,1000,900,900,900,900,900,900,900,900,900,900,900,900,900,900,1710,1710,900,1710,1710,2520
0,1000,0.9,0.1,0.9,1,62,2000,1000,900,900,900,900,900,1710,1710,900,1710,1710,2520,0,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,1,64,2000,1000,900,900,900,900,900,900,900,900,900,900,0,0,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,0,66,2000,1000,900,900,900,900,900,900,900,1710,1710,900,1710,1710,900,900,900,900,900,900,900,900
0,1000,0.9,0.1,0.9,1,68,2000,1000,900,900,900,1710,1710,900,1710,1710,900,1710,1710,2520,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,0,70,2000,1000,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
0,1000,0.9,0.1,0.9,0,72,2000,1000,900,900,900,900,900,900,900,1710,1710,900,900,900,900,900,900,900,1710,1710,900,900
0,1000,0.9,0.1,0.9,1,74,2000,1000,900,900,900,1710,1710,900,900,900,1710,1710,900,1710,1710,2520,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,0,76,2000,1000,900,900,900,900,900,900,900,900,900,1710,1710,900,1710,1710,900,900,1710,900,900,900
0,1000,0.9,0.1,0.9,1,78,2000,1000,900,900,900,900,900,900,900,900,900,1710,1710,900,1710,1710,2520,0,0,0,0,0
0,1000,0.9,0.1,0.9,1,80,2000,1000,900,900,900,1710,1710,900,1710,1710,2520,0,0,0,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,1,82,2000,1000,900,900,900,900,900,900,900,900,900,900,900,900,900,1710,1710,2520,0,0,0,0
0,1000,0.9,0.1,0.9,1,84,2000,1000,900,900,900,900,900,900,1710,1710,900,1710,1710,2520,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,0,86,2000,1000,900,900,900,1710,1710,900,1710,1710,900,900,900,1710,1710,900,900,900,900,900,1710,900
0,1000,0.9,0.1,0.9,1,88,2000,1000,900,900,900,900,900,900,900,900,900,900,900,1710,1710,900,1710,1710,2520,0,0,0
0,1000,0.9,0.1,0.9,0,90,2000,1000,900,900,900,900,900,900,1710,1710,900,900,900,900,900,1710,1710,900,900,900,1710,2520
0,1000,0.9,0.1,0.9,1,92,2000,1000,900,900,900,1710,1710,900,1710,1710,2520,0,0,0,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,1,94,2000,1000,900,900,900,900,900,900,1710,1710,900,1710,1710,2520,0,0,0,0,0,0,0,0
0,1000,0.9,0.1,0.9,0,96,2000,1000,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
0,1000,0.9,0.1,0.9,0,98,2000,1000,900,900,900,1710,1710,900,900,900,900,900,900,900,900,900,900,900,900,900,900,1710
0,1000,0.9,0.1,0.9,0,100,2000,1000,900,900,900,900,900,900,900,900,1710,1710,900,900,900,900,900,900,900,900,1710,1710
0,1000,1,0.1,0.9,1,2,2000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1900,1900,1000,1000,1000,1000,1000,1000,1900,1900,2800,0
0,1000,1,0.1,0.9,1,4,2000,1000,1000,1000,1000,1000,1000,1000,1900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,6,2000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,0,8,2000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1000,1000,1000
0,1000,1,0.1,0.9,0,10,2000,1000,1000,1000,1000,1900,1900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1000
0,1000,1,0.1,0.9,1,12,2000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,14,2000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0
0,1000,1,0.1,0.9,1,16,2000,1000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,0
0,1000,1,0.1,0.9,0,18,2000,1000,1000,1000,1000,1000,1900,1900,1000,1000,1000,1000,1000,1000,1900,1900,1000,1000,1000,1000,1000,1000
0,1000,1,0.1,0.9,0,20,2000,1000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1900,1900,1000,1000,1000,1000,1000,1000,1000,1000,1900
0,1000,1,0.1,0.9,1,22,2000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,0,24,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1000,1000,1000,1000,1000,1900,1900
0,1000,1,0.1,0.9,1,26,2000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0
0,1000,1,0.1,0.9,1,28,2000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0
0,1000,1,0.1,0.9,0,30,2000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1000,1000,1000,1000,1000,1000,1900,1000,1000,1000,1900,1900
0,1000,1,0.1,0.9,1,32,2000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,34,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,0,36,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1000,1000,1000,1000
0,1000,1,0.1,0.9,1,38,2000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,40,2000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,0,42,2000,1000,1000,1000,1000,1000,1900,1900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1000,1000
0,1000,1,0.1,0.9,1,44,2000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,46,2000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,48,2000,1000,1000,1000,1000,1000,1000,1000,1900,1000,1000,1000,1900,1900,1000,1000,1000,1900,1900,2800,0,0
0,1000,1,0.1,0.9,1,50,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0
0,1000,1,0.1,0.9,1,52,2000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,54,2000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,56,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,58,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,0,0,0
0,1000,1,0.1,0.9,1,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1000,1900,1900,2800,0,0,0,0,0,0
0,1000,1,0.1,0.9,0,62,2000,1000,1000,1000,1000,1000,1000,1000,1900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1000
0,1000,1,0.1,0.9,1,64,2000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,66,2000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,68,2000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,0,70,2000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1000,1000
0,1000,1,0.1,0.9,1,72,2000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,74,2000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,76,2000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,78,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0
0,1000,1,0.1,0.9,0,82,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
0,1000,1,0.1,0.9,1,84,2000,1000,1000,1000,1000,1900,1000,1000,1900,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,86,2000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,88,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1000,1000,1900,1900,2800,0,0,0
0,1000,1,0.1,0.9,1,90,2000,1000,1000,1000,1000,1000,1000,1900,1900,2800,1000,1000,1000,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,92,2000,1000,1000,1000,1000,1900,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,94,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0
0,1000,1,0.1,0.9,0,96,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
0,1000,1,0.1,0.9,1,98,2000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,1,0.1,0.9,1,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0
0,1000,0.5,0.1,1,1,2,2000,1000,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,0.5,0.1,1,1,4,2000,1000,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,0.5,0.1,1,1,6,2000,1000,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,0.5,0.1,1,1,8,2000,1000,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,0.5,0.1,1,1,10,2000,1000,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,0.5,0.1,1,1,12,2000,1000,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,0.5,0.1,1,1,14,2000,1000,500,500,500,1000,1500,1500,500,500,500,500,500,500,500,500,500,0,0,0,0,0
0,1000,0.5,0.1,1,1,16,2000,1000,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,0.5,0.1,1,1,18,2000,1000,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
